1 - Hashing Dinamico
2 - Importar CSV
9 - Ligar Servidor

[  0]     0 = ActualPower:7 | CurrentSize:6 | [ {ID:128 Address: 7C7C} {ID:256 Address: F9CA} {ID:384 Address:1778D} {ID:512 Address:1F709} {ID:640 Address:27AC0} {ID:768 Address:2D987}                                                                                                                    ]
[100]  4A40 = ActualPower:7 | CurrentSize:7 | [ {ID:100 Address: 60D4} {ID:228 Address: DE9F} {ID:356 Address:15C1C} {ID:484 Address:1DAAC} {ID:612 Address:25DE8} {ID:740 Address:2C55E} {ID:868 Address:31CAD}                                                                                             ]
[101]  4B00 = ActualPower:7 | CurrentSize:7 | [ {ID:101 Address: 61D0} {ID:229 Address: DF95} {ID:357 Address:15D22} {ID:485 Address:1DBB1} {ID:613 Address:25EF2} {ID:741 Address:2C61C} {ID:869 Address:31D4B}                                                                                             ]
[102]  4BC0 = ActualPower:7 | CurrentSize:7 | [ {ID:102 Address: 62BF} {ID:230 Address: E08A} {ID:358 Address:15E1E} {ID:486 Address:1DCB6} {ID:614 Address:25FFB} {ID:742 Address:2C6D5} {ID:870 Address:31DE9}                                                                                             ]
[103]  4C80 = ActualPower:7 | CurrentSize:7 | [ {ID:103 Address: 63B2} {ID:231 Address: E17E} {ID:359 Address:15F1F} {ID:487 Address:1DDB9} {ID:615 Address:26100} {ID:743 Address:2C788} {ID:871 Address:31E8E}                                                                                             ]
[104]  4D40 = ActualPower:7 | CurrentSize:7 | [ {ID:104 Address: 64B7} {ID:232 Address: E27B} {ID:360 Address:16015} {ID:488 Address:1DEBD} {ID:616 Address:261F3} {ID:744 Address:2C83F} {ID:872 Address:31F34}                                                                                             ]
[105]  4E00 = ActualPower:7 | CurrentSize:7 | [ {ID:105 Address: 65B0} {ID:233 Address: E370} {ID:361 Address:16101} {ID:489 Address:1DFB7} {ID:617 Address:262F0} {ID:745 Address:2C8EC} {ID:873 Address:31FD2}                                                                                             ]
[106]  4EC0 = ActualPower:7 | CurrentSize:7 | [ {ID:106 Address: 66B1} {ID:234 Address: E46A} {ID:362 Address:161F3} {ID:490 Address:1E0B9} {ID:618 Address:263EA} {ID:746 Address:2C99C} {ID:874 Address:32076}                                                                                             ]
[107]  4F80 = ActualPower:7 | CurrentSize:7 | [ {ID:107 Address: 67A2} {ID:235 Address: E562} {ID:363 Address:162D9} {ID:491 Address:1E1A0} {ID:619 Address:264FC} {ID:747 Address:2CA4A} {ID:875 Address:32116}                                                                                             ]
[108]  5040 = ActualPower:7 | CurrentSize:7 | [ {ID:108 Address: 68A7} {ID:236 Address: E661} {ID:364 Address:163CD} {ID:492 Address:1E299} {ID:620 Address:2660B} {ID:748 Address:2CB04} {ID:876 Address:321B4}                                                                                             ]
[109]  5100 = ActualPower:7 | CurrentSize:7 | [ {ID:109 Address: 69B0} {ID:237 Address: E75C} {ID:365 Address:164C0} {ID:493 Address:1E390} {ID:621 Address:266F7} {ID:749 Address:2CBC2} {ID:877 Address:3225C}                                                                                             ]
[110]  51C0 = ActualPower:7 | CurrentSize:7 | [ {ID:110 Address: 6AB0} {ID:238 Address: E85C} {ID:366 Address:165C8} {ID:494 Address:1E48C} {ID:622 Address:26800} {ID:750 Address:2CC76} {ID:878 Address:32305}                                                                                             ]
[111]  5280 = ActualPower:7 | CurrentSize:7 | [ {ID:111 Address: 6BAD} {ID:239 Address: E953} {ID:367 Address:166B8} {ID:495 Address:1E590} {ID:623 Address:26909} {ID:751 Address:2CD2F} {ID:879 Address:323A8}                                                                                             ]
[112]  5340 = ActualPower:7 | CurrentSize:7 | [ {ID:112 Address: 6CAB} {ID:240 Address: EA4C} {ID:368 Address:167B3} {ID:496 Address:1E69B} {ID:624 Address:26A10} {ID:752 Address:2CDE7} {ID:880 Address:3244B}                                                                                             ]
[113]  5400 = ActualPower:7 | CurrentSize:7 | [ {ID:113 Address: 6DA6} {ID:241 Address: EB40} {ID:369 Address:168B6} {ID:497 Address:1E7AE} {ID:625 Address:26B1F} {ID:753 Address:2CEA7} {ID:881 Address:324F3}                                                                                             ]
[114]  54C0 = ActualPower:7 | CurrentSize:7 | [ {ID:114 Address: 6E9E} {ID:242 Address: EC37} {ID:370 Address:169BF} {ID:498 Address:1E8B4} {ID:626 Address:26C28} {ID:754 Address:2CF5C} {ID:882 Address:32598}                                                                                             ]
[115]  5580 = ActualPower:7 | CurrentSize:7 | [ {ID:115 Address: 6F9A} {ID:243 Address: ED30} {ID:371 Address:16AC2} {ID:499 Address:1E9AB} {ID:627 Address:26D36} {ID:755 Address:2D015} {ID:883 Address:3263D}                                                                                             ]
[116]  5640 = ActualPower:7 | CurrentSize:7 | [ {ID:116 Address: 7093} {ID:244 Address: EE2F} {ID:372 Address:16BA6} {ID:500 Address:1EAC4} {ID:628 Address:26E47} {ID:756 Address:2D0CF} {ID:884 Address:326DF}                                                                                             ]
[117]  5700 = ActualPower:7 | CurrentSize:7 | [ {ID:117 Address: 7186} {ID:245 Address: EF11} {ID:373 Address:16CA4} {ID:501 Address:1EBB8} {ID:629 Address:26F4B} {ID:757 Address:2D18D} {ID:885 Address:32783}                                                                                             ]
[118]  57C0 = ActualPower:7 | CurrentSize:7 | [ {ID:118 Address: 727E} {ID:246 Address: EFFD} {ID:374 Address:16DA7} {ID:502 Address:1ECC7} {ID:630 Address:27050} {ID:758 Address:2D24B} {ID:886 Address:3282B}                                                                                             ]
[119]  5880 = ActualPower:7 | CurrentSize:7 | [ {ID:119 Address: 7380} {ID:247 Address: F0FF} {ID:375 Address:16EA3} {ID:503 Address:1EDC9} {ID:631 Address:27167} {ID:759 Address:2D30D} {ID:887 Address:328D3}                                                                                             ]
[120]  5940 = ActualPower:7 | CurrentSize:7 | [ {ID:120 Address: 7484} {ID:248 Address: F202} {ID:376 Address:16FAF} {ID:504 Address:1EED9} {ID:632 Address:27274} {ID:760 Address:2D3CB} {ID:888 Address:32979}                                                                                             ]
[121]  5A00 = ActualPower:7 | CurrentSize:7 | [ {ID:121 Address: 757F} {ID:249 Address: F2FA} {ID:377 Address:170AC} {ID:505 Address:1EFE6} {ID:633 Address:27373} {ID:761 Address:2D48B} {ID:889 Address:32A1E}                                                                                             ]
[122]  5AC0 = ActualPower:7 | CurrentSize:7 | [ {ID:122 Address: 7686} {ID:250 Address: F3EF} {ID:378 Address:171AE} {ID:506 Address:1F0F8} {ID:634 Address:27479} {ID:762 Address:2D539} {ID:890 Address:32AC6}                                                                                             ]
[123]  5B80 = ActualPower:7 | CurrentSize:6 | [ {ID:123 Address: 7791} {ID:251 Address: F4ED} {ID:379 Address:172A4} {ID:507 Address:1F201} {ID:635 Address:2757C} {ID:763 Address:2D5EB}                                                                                                                    ]
[124]  5C40 = ActualPower:7 | CurrentSize:6 | [ {ID:124 Address: 788C} {ID:252 Address: F5E8} {ID:380 Address:1739C} {ID:508 Address:1F2FE} {ID:636 Address:27683} {ID:764 Address:2D69D}                                                                                                                    ]
[125]  5D00 = ActualPower:7 | CurrentSize:6 | [ {ID:125 Address: 798F} {ID:253 Address: F6E5} {ID:381 Address:1749B} {ID:509 Address:1F3FA} {ID:637 Address:27792} {ID:765 Address:2D755}                                                                                                                    ]
[126]  5DC0 = ActualPower:7 | CurrentSize:6 | [ {ID:126 Address: 7A8F} {ID:254 Address: F7DD} {ID:382 Address:1759A} {ID:510 Address:1F509} {ID:638 Address:278A2} {ID:766 Address:2D812}                                                                                                                    ]
[127]  5E80 = ActualPower:7 | CurrentSize:6 | [ {ID:127 Address: 7B7F} {ID:255 Address: F8D9} {ID:383 Address:17698} {ID:511 Address:1F607} {ID:639 Address:279AA} {ID:767 Address:2D8CE}                                                                                                                    ]

